presentnYear,unityGrupNm,unityGrupCode,ownerName,affiliateName
202505,삼성,K1000032,이재용,(주)멀티캠퍼스
202505,삼성,K1000032,이재용,(주)미라콤아이앤씨
202505,삼성,K1000032,이재용,(주)미래로시스템
202505,삼성,K1000032,이재용,(주)삼성글로벌리서치
202505,삼성,K1000032,이재용,(주)삼성라이온즈
202505,삼성,K1000032,이재용,(주)삼성생명금융서비스
202505,삼성,K1000032,이재용,(주)삼성화재금융서비스보험대리점
202505,삼성,K1000032,이재용,(주)삼우종합건축사사무소
202505,삼성,K1000032,이재용,(주)서울레이크사이드
202505,삼성,K1000032,이재용,(주)시큐아이
202505,삼성,K1000032,이재용,(주)씨브이네트
202505,삼성,K1000032,이재용,(주)에스에이치피코퍼레이션
202505,삼성,K1000032,이재용,(주)에스원
202505,삼성,K1000032,이재용,(주)제일기획
202505,삼성,K1000032,이재용,(주)하만인터내셔널코리아
202505,삼성,K1000032,이재용,(주)호텔신라
202505,삼성,K1000032,이재용,(주)휴먼티에스에스
202505,삼성,K1000032,이재용,(주)희망별숲
202505,삼성,K1000032,이재용,삼성디스플레이(주)
202505,삼성,K1000032,이재용,삼성메디슨(주)
202505,삼성,K1000032,이재용,삼성물산(주)
202505,삼성,K1000032,이재용,삼성바이오로직스(주)
202505,삼성,K1000032,이재용,삼성바이오에피스(주)
202505,삼성,K1000032,이재용,삼성벤처투자(주)
202505,삼성,K1000032,이재용,삼성생명보험(주)
202505,삼성,K1000032,이재용,삼성생명서비스손해사정(주)
202505,삼성,K1000032,이재용,삼성선물(주)
202505,삼성,K1000032,이재용,삼성액티브자산운용(주)
202505,삼성,K1000032,이재용,삼성에스디아이(주)
202505,삼성,K1000032,이재용,삼성에스디에스(주)
202505,삼성,K1000032,이재용,삼성에스알에이자산운용(주)
202505,삼성,K1000032,이재용,삼성에프엔위탁관리부동산투자회사(주)
202505,삼성,K1000032,이재용,삼성웰스토리(주)
202505,삼성,K1000032,이재용,삼성이앤에이(주)
202505,삼성,K1000032,이재용,삼성자산운용(주)
202505,삼성,K1000032,이재용,삼성전기(주)
202505,삼성,K1000032,이재용,삼성전자(주)
202505,삼성,K1000032,이재용,삼성전자로지텍(주)
202505,삼성,K1000032,이재용,삼성전자서비스(주)
202505,삼성,K1000032,이재용,삼성전자서비스씨에스(주)
202505,삼성,K1000032,이재용,삼성전자판매(주)
202505,삼성,K1000032,이재용,삼성중공업(주)
202505,삼성,K1000032,이재용,삼성증권(주)
202505,삼성,K1000032,이재용,삼성카드(주)
202505,삼성,K1000032,이재용,삼성카드고객서비스(주)
202505,삼성,K1000032,이재용,삼성코닝어드밴스드글라스(유)
202505,삼성,K1000032,이재용,삼성헤지자산운용(주)
202505,삼성,K1000032,이재용,삼성화재서비스손해사정(주)
202505,삼성,K1000032,이재용,삼성화재애니카손해사정(주)
202505,삼성,K1000032,이재용,삼성화재해상보험(주)
202505,삼성,K1000032,이재용,세메스(주)
202505,삼성,K1000032,이재용,수원삼성축구단(주)
202505,삼성,K1000032,이재용,스테코(주)
202505,삼성,K1000032,이재용,신라에이치엠(주)
202505,삼성,K1000032,이재용,에스디플렉스(주)
202505,삼성,K1000032,이재용,에스비티엠(주)
202505,삼성,K1000032,이재용,에스원씨알엠(주)
202505,삼성,K1000032,이재용,에스유머티리얼스(주)
202505,삼성,K1000032,이재용,에스코어(주)
202505,삼성,K1000032,이재용,에스티엠(주)
202505,삼성,K1000032,이재용,에이치디씨신라면세점(주)
202505,삼성,K1000032,이재용,오픈핸즈(주)
202505,삼성,K1000032,이재용,제일패션리테일(주)
202505,에스케이,K1000050,최태원,(유)로지소프트
202505,에스케이,K1000050,최태원,(주)굿스플로
202505,에스케이,K1000050,최태원,(주)대한송유관공사
202505,에스케이,K1000050,최태원,(주)드림어스컴퍼니
202505,에스케이,K1000050,최태원,(주)디디아이오에스108위탁관리부동산투자회사
202505,에스케이,K1000050,최태원,(주)부산도시가스
202505,에스케이,K1000050,최태원,(주)신안증도태양광
202505,에스케이,K1000050,최태원,(주)쏠리스
202505,에스케이,K1000050,최태원,(주)아이에스시
202505,에스케이,K1000050,최태원,(주)아이티엠티시
202505,에스케이,K1000050,최태원,(주)애커튼테크놀로지서비스
202505,에스케이,K1000050,최태원,(주)에스엠코어
202505,에스케이,K1000050,최태원,(주)에이치솔루션
202505,에스케이,K1000050,최태원,(주)엔코아
202505,에스케이,K1000050,최태원,(주)와이엘피
202505,에스케이,K1000050,최태원,(주)울산에너루트2호
202505,에스케이,K1000050,최태원,(주)울산에너루트3호
202505,에스케이,K1000050,최태원,(주)원폴
202505,에스케이,K1000050,최태원,(주)유관
202505,에스케이,K1000050,최태원,(주)유엔에이디지탈
202505,에스케이,K1000050,최태원,(주)유엔에이엔지니어링
202505,에스케이,K1000050,최태원,(주)제이에스아이
202505,에스케이,K1000050,최태원,(주)태화에너루트1호
202505,에스케이,K1000050,최태원,(주)태화에너루트2호
202505,에스케이,K1000050,최태원,(주)휘찬
202505,에스케이,K1000050,최태원,강동그린컴플렉스(주)
202505,에스케이,K1000050,최태원,강원도시가스(주)
202505,에스케이,K1000050,최태원,경산맑은물길(주)
202505,에스케이,K1000050,최태원,곡성환경(주)
202505,에스케이,K1000050,최태원,굿서비스(주)
202505,에스케이,K1000050,최태원,그린화순(주)
202505,에스케이,K1000050,최태원,글로벌에이아이플랫폼코퍼레이션코리아(주)
202505,에스케이,K1000050,최태원,글로와이드(주)
202505,에스케이,K1000050,최태원,나래에너지서비스(주)
202505,에스케이,K1000050,최태원,내트럭(주)
202505,에스케이,K1000050,최태원,달성맑은물길(주)
202505,에스케이,K1000050,최태원,당진에코파워(주)
202505,에스케이,K1000050,최태원,당진행복솔라(주)
202505,에스케이,K1000050,최태원,동남해안해상풍력(주)
202505,에스케이,K1000050,최태원,디디아이에스에프피에프브이(주)
202505,에스케이,K1000050,최태원,디앤디인베스트먼트(주)
202505,에스케이,K1000050,최태원,디앤디프라퍼티솔루션(주)
202505,에스케이,K1000050,최태원,롯데에스케이에너루트(주)
202505,에스케이,K1000050,최태원,리뉴랜드경주(주)
202505,에스케이,K1000050,최태원,리뉴랜드신경주(주)
202505,에스케이,K1000050,최태원,리뉴랜드청주(주)
202505,에스케이,K1000050,최태원,리뉴로지스(주)
202505,에스케이,K1000050,최태원,리뉴로지스인더(주)
202505,에스케이,K1000050,최태원,리뉴리퀴드서남(주)
202505,에스케이,K1000050,최태원,리뉴리퀴드호남(주)
202505,에스케이,K1000050,최태원,리뉴어스(주)
202505,에스케이,K1000050,최태원,리뉴에너지경기(주)
202505,에스케이,K1000050,최태원,리뉴에너지경북(주)
202505,에스케이,K1000050,최태원,리뉴에너지경인(주)
202505,에스케이,K1000050,최태원,리뉴에너지그린(주)
202505,에스케이,K1000050,최태원,리뉴에너지대원(주)
202505,에스케이,K1000050,최태원,리뉴에너지메트로(주)
202505,에스케이,K1000050,최태원,리뉴에너지새한(주)
202505,에스케이,K1000050,최태원,리뉴에너지전남(주)
202505,에스케이,K1000050,최태원,리뉴에너지충남(주)
202505,에스케이,K1000050,최태원,리뉴에너지충북(주)
202505,에스케이,K1000050,최태원,리뉴에너지충청(주)
202505,에스케이,K1000050,최태원,리뉴원(주)
202505,에스케이,K1000050,최태원,리뉴콘대원(주)
202505,에스케이,K1000050,최태원,마인드노크(주)
202505,에스케이,K1000050,최태원,미디어에스(주)
202505,에스케이,K1000050,최태원,민팃(주)
202505,에스케이,K1000050,최태원,보령블루하이(주)
202505,에스케이,K1000050,최태원,보령엘엔지터미널(주)
202505,에스케이,K1000050,최태원,부사호행복나눔솔라(주)
202505,에스케이,K1000050,최태원,부산정관에너지(주)
202505,에스케이,K1000050,최태원,블룸에스케이퓨얼셀(유)
202505,에스케이,K1000050,최태원,삼강에스앤씨(주)
202505,에스케이,K1000050,최태원,서비스에이스(주)
202505,에스케이,K1000050,최태원,서비스탑(주)
202505,에스케이,K1000050,최태원,서울공항리무진(주)
202505,에스케이,K1000050,최태원,성주테크(주)
202505,에스케이,K1000050,최태원,십일번가(주)
202505,에스케이,K1000050,최태원,아리울행복솔라(주)
202505,에스케이,K1000050,최태원,아이디퀀티크(유)
202505,에스케이,K1000050,최태원,아이세미(주)
202505,에스케이,K1000050,최태원,아이지이(주)
202505,에스케이,K1000050,최태원,아이파킹(주)
202505,에스케이,K1000050,최태원,얼티머스(주)
202505,에스케이,K1000050,최태원,에스케이(주)
202505,에스케이,K1000050,최태원,에스케이가스(주)
202505,에스케이,K1000050,최태원,에스케이네트웍스(주)
202505,에스케이,K1000050,최태원,에스케이네트웍스서비스(주)
202505,에스케이,K1000050,최태원,에스케이넥실리스(주)
202505,에스케이,K1000050,최태원,에스케이디스커버리(주)
202505,에스케이,K1000050,최태원,에스케이디앤디(주)
202505,에스케이,K1000050,최태원,에스케이레조낙(주)
202505,에스케이,K1000050,최태원,에스케이리비오(주)
202505,에스케이,K1000050,최태원,에스케이리츠운용(주)
202505,에스케이,K1000050,최태원,에스케이매직(주)
202505,에스케이,K1000050,최태원,에스케이매직서비스(주)
202505,에스케이,K1000050,최태원,에스케이머티리얼즈그룹포틴(주)
202505,에스케이,K1000050,최태원,에스케이머티리얼즈제이엔씨(주)
202505,에스케이,K1000050,최태원,에스케이머티리얼즈퍼포먼스(주)
202505,에스케이,K1000050,최태원,에스케이멀티유틸리티(주)
202505,에스케이,K1000050,최태원,에스케이바이오사이언스(주)
202505,에스케이,K1000050,최태원,에스케이바이오텍(주)
202505,에스케이,K1000050,최태원,에스케이바이오팜(주)
202505,에스케이,K1000050,최태원,에스케이브로드밴드(주)
202505,에스케이,K1000050,최태원,에스케이스퀘어(주)
202505,에스케이,K1000050,최태원,에스케이스토아(주)
202505,에스케이,K1000050,최태원,에스케이스피드메이트(주)
202505,에스케이,K1000050,최태원,에스케이실트론(주)
202505,에스케이,K1000050,최태원,에스케이실트론씨에스에스코리아(주)
202505,에스케이,K1000050,최태원,에스케이씨(주)
202505,에스케이,K1000050,최태원,에스케이아이이테크놀로지(주)
202505,에스케이,K1000050,최태원,에스케이어드밴스드(주)
202505,에스케이,K1000050,최태원,에스케이어스온(주)
202505,에스케이,K1000050,최태원,에스케이에너지(주)
202505,에스케이,K1000050,최태원,에스케이에어플러스(주)
202505,에스케이,K1000050,최태원,에스케이에코엔지니어링(주)
202505,에스케이,K1000050,최태원,에스케이에코플랜트(주)
202505,에스케이,K1000050,최태원,에스케이엔무브(주)
202505,에스케이,K1000050,최태원,에스케이엔펄스(주)
202505,에스케이,K1000050,최태원,에스케이오션플랜트(주)
202505,에스케이,K1000050,최태원,에스케이오앤에스(주)
202505,에스케이,K1000050,최태원,에스케이온(주)
202505,에스케이,K1000050,최태원,에스케이온테크플러스(주)
202505,에스케이,K1000050,최태원,에스케이위탁관리부동산투자회사(주)
202505,에스케이,K1000050,최태원,에스케이이노베이션(주)
202505,에스케이,K1000050,최태원,에스케이이터닉스(주)
202505,에스케이,K1000050,최태원,에스케이인천석유화학(주)
202505,에스케이,K1000050,최태원,에스케이일렉링크(주)
202505,에스케이,K1000050,최태원,에스케이임업(주)
202505,에스케이,K1000050,최태원,에스케이지오센트릭(주)
202505,에스케이,K1000050,최태원,에스케이케미칼(주)
202505,에스케이,K1000050,최태원,에스케이케미칼대정(주)
202505,에스케이,K1000050,최태원,에스케이키파운드리(주)
202505,에스케이,K1000050,최태원,에스케이텔레콤(주)
202505,에스케이,K1000050,최태원,에스케이텔레콤씨에스티원(주)
202505,에스케이,K1000050,최태원,에스케이텔링크(주)
202505,에스케이,K1000050,최태원,에스케이트리켐(주)
202505,에스케이,K1000050,최태원,에스케이플라즈마(주)
202505,에스케이,K1000050,최태원,에스케이플래닛(주)
202505,에스케이,K1000050,최태원,에스케이플러그하이버스(주)
202505,에스케이,K1000050,최태원,에스케이피아이씨글로벌(주)
202505,에스케이,K1000050,최태원,에스케이핀크스(주)
202505,에스케이,K1000050,최태원,에스케이하이닉스(주)
202505,에스케이,K1000050,최태원,에스케이하이닉스시스템아이씨(주)
202505,에스케이,K1000050,최태원,에스케이하이닉스시스템아이씨우시솔루션스(주)
202505,에스케이,K1000050,최태원,에스케이하이스텍(주)
202505,에스케이,K1000050,최태원,에스케이하이이엔지(주)
202505,에스케이,K1000050,최태원,에스티에이씨(주)
202505,에스케이,K1000050,최태원,에이피개발(주)
202505,에스케이,K1000050,최태원,에코마린퓨얼솔루션(주)
202505,에스케이,K1000050,최태원,에프에스케이엘앤에스(주)
202505,에스케이,K1000050,최태원,엔티스(주)
202505,에스케이,K1000050,최태원,여주에너지서비스(주)
202505,에스케이,K1000050,최태원,영남에너지서비스(주)
202505,에스케이,K1000050,최태원,울산아로마틱스(주)
202505,에스케이,K1000050,최태원,울산지피에스(주)
202505,에스케이,K1000050,최태원,원스토어(주)
202505,에스케이,K1000050,최태원,유베이스매뉴팩처링아시아(주)
202505,에스케이,K1000050,최태원,이엔에스시티가스(주)
202505,에스케이,K1000050,최태원,이엔에스시티가스부산(주)
202505,에스케이,K1000050,최태원,인크로스(주)
202505,에스케이,K1000050,최태원,인프라커뮤니케이션즈(주)
202505,에스케이,K1000050,최태원,전남2해상풍력(주)
202505,에스케이,K1000050,최태원,전남3해상풍력(주)
202505,에스케이,K1000050,최태원,전남도시가스(주)
202505,에스케이,K1000050,최태원,전남해상풍력(주)
202505,에스케이,K1000050,최태원,전북에너지서비스(주)
202505,에스케이,K1000050,최태원,제이에스원(주)
202505,에스케이,K1000050,최태원,제주에스케이에프씨(주)
202505,에스케이,K1000050,최태원,지에너지(주)
202505,에스케이,K1000050,최태원,진도산월태양광발전(주)
202505,에스케이,K1000050,최태원,창원에스지에너지(주)
202505,에스케이,K1000050,최태원,충청에너지서비스(주)
202505,에스케이,K1000050,최태원,카티니(주)
202505,에스케이,K1000050,최태원,캐스트닷에라 유한책임회사
202505,에스케이,K1000050,최태원,코원에너지서비스(주)
202505,에스케이,K1000050,최태원,콘텐츠웨이브(주)
202505,에스케이,K1000050,최태원,클린에너지위탁관리부동산투자회사(주)
202505,에스케이,K1000050,최태원,클린인더스트리얼위탁관리부동산투자회사(주)
202505,에스케이,K1000050,최태원,토털밸류제1호위탁관리부동산투자회사(주)
202505,에스케이,K1000050,최태원,티맵모빌리티(주)
202505,에스케이,K1000050,최태원,티모르홀딩스(유)
202505,에스케이,K1000050,최태원,파주에너지서비스(주)
202505,에스케이,K1000050,최태원,프롭티어(주)
202505,에스케이,K1000050,최태원,플레이스포(주)
202505,에스케이,K1000050,최태원,피에스앤마케팅(주)
202505,에스케이,K1000050,최태원,한국넥슬렌(유)
202505,에스케이,K1000050,최태원,해솔라에너지(주)
202505,에스케이,K1000050,최태원,해쌀태양광(주)
202505,에스케이,K1000050,최태원,행복나래(주)
202505,에스케이,K1000050,최태원,행복디딤(주)
202505,에스케이,K1000050,최태원,행복모아(주)
202505,에스케이,K1000050,최태원,행복모음(주)
202505,에스케이,K1000050,최태원,행복믿음(주)
202505,에스케이,K1000050,최태원,행복채움(주)
202505,에스케이,K1000050,최태원,행복키움(주)
202505,에스케이,K1000050,최태원,행복한울(주)
202505,에스케이,K1000050,최태원,홈앤서비스(주)
202505,현대자동차,K3000027,정의선,(주)모션
202505,현대자동차,K3000027,정의선,(주)서림환경기술
202505,현대자동차,K3000027,정의선,(주)서울피엠씨
202505,현대자동차,K3000027,정의선,(주)스튜디오어빗
202505,현대자동차,K3000027,정의선,(주)이노션
202505,현대자동차,K3000027,정의선,(주)이노션에스
202505,현대자동차,K3000027,정의선,(주)인천스마트에너지
202505,현대자동차,K3000027,정의선,(주)지마린서비스
202505,현대자동차,K3000027,정의선,(주)지아이티
202505,현대자동차,K3000027,정의선,(주)현대서산농장
202505,현대자동차,K3000027,정의선,(주)현대케피코
202505,현대자동차,K3000027,정의선,그린에어(주)
202505,현대자동차,K3000027,정의선,기아(주)
202505,현대자동차,K3000027,정의선,기아타이거즈(주)
202505,현대자동차,K3000027,정의선,김포골드라인에스알에스(주)
202505,현대자동차,K3000027,정의선,나주호배꽃품은햇빛발전소(주)
202505,현대자동차,K3000027,정의선,로템에스알에스(주)
202505,현대자동차,K3000027,정의선,메인트란스(주)
202505,현대자동차,K3000027,정의선,모비언트(주)
202505,현대자동차,K3000027,정의선,모트라스(주)
202505,현대자동차,K3000027,정의선,블루월넛(주)
202505,현대자동차,K3000027,정의선,서림개발(주)
202505,현대자동차,K3000027,정의선,서부광역메트로(주)
202505,현대자동차,K3000027,정의선,서부산도시고속도로(주)
202505,현대자동차,K3000027,정의선,송도랜드마크시티(유)
202505,현대자동차,K3000027,정의선,에스트랜스(주)
202505,현대자동차,K3000027,정의선,에이치그린파워(주)
202505,현대자동차,K3000027,정의선,에이치엠지에스(유)
202505,현대자동차,K3000027,정의선,위아마그나파워트레인(주)
202505,현대자동차,K3000027,정의선,유니투스(주)
202505,현대자동차,K3000027,정의선,율촌제2산업단지개발(주)
202505,현대자동차,K3000027,정의선,전북현대모터스에프씨(주)
202505,현대자동차,K3000027,정의선,지티엑스씨(주)
202505,현대자동차,K3000027,정의선,케이스퀘어용산피에프브이(주)
202505,현대자동차,K3000027,정의선,케이씨엔씨(주)
202505,현대자동차,K3000027,정의선,테크젠(주)
202505,현대자동차,K3000027,정의선,통영미래해상풍력(주)
202505,현대자동차,K3000027,정의선,트라닉스(주)
202505,현대자동차,K3000027,정의선,한국전기차충전서비스(주)
202505,현대자동차,K3000027,정의선,해비치컨트리클럽(주)
202505,현대자동차,K3000027,정의선,해비치호텔앤드리조트(주)
202505,현대자동차,K3000027,정의선,현대건설(주)
202505,현대자동차,K3000027,정의선,현대글로비스(주)
202505,현대자동차,K3000027,정의선,현대도시개발(주)
202505,현대자동차,K3000027,정의선,현대로템(주)
202505,현대자동차,K3000027,정의선,현대머티리얼(주)
202505,현대자동차,K3000027,정의선,현대모비스(주)
202505,현대자동차,K3000027,정의선,현대비앤지스틸(주)
202505,현대자동차,K3000027,정의선,현대스틸산업(주)
202505,현대자동차,K3000027,정의선,현대스틸파이프 (주)
202505,현대자동차,K3000027,정의선,현대아이에스씨(주)
202505,현대자동차,K3000027,정의선,현대아이에이치엘(주)
202505,현대자동차,K3000027,정의선,현대아이에프씨(주)
202505,현대자동차,K3000027,정의선,현대아이엠씨(주)
202505,현대자동차,K3000027,정의선,현대아이이씨(주)
202505,현대자동차,K3000027,정의선,현대아이티씨(주)
202505,현대자동차,K3000027,정의선,현대얼터너티브(주)
202505,현대자동차,K3000027,정의선,현대에코에너지(주)
202505,현대자동차,K3000027,정의선,현대엔지니어링(주)
202505,현대자동차,K3000027,정의선,현대엔지비(주)
202505,현대자동차,K3000027,정의선,현대엔터프라이즈(주)
202505,현대자동차,K3000027,정의선,현대엠시트(주)
202505,현대자동차,K3000027,정의선,현대오토에버(주)
202505,현대자동차,K3000027,정의선,현대위아(주)
202505,현대자동차,K3000027,정의선,현대자동차(주)
202505,현대자동차,K3000027,정의선,현대제철(주)
202505,현대자동차,K3000027,정의선,현대종합특수강(주)
202505,현대자동차,K3000027,정의선,현대차증권(주)
202505,현대자동차,K3000027,정의선,현대첨단소재(주)
202505,현대자동차,K3000027,정의선,현대카드(주)
202505,현대자동차,K3000027,정의선,현대캐피탈(주)
202505,현대자동차,K3000027,정의선,현대커머셜(주)
202505,현대자동차,K3000027,정의선,현대트랜시스(주)
202505,현대자동차,K3000027,정의선,현대파텍스(주)
202505,엘지,K1000051,구광모,(주)고운누리
202505,엘지,K1000051,구광모,(주)나눔누리
202505,엘지,K1000051,구광모,(주)데이콤크로싱
202505,엘지,K1000051,구광모,(주)디앤오
202505,엘지,K1000051,구광모,(주)디앤오리츠운용
202505,엘지,K1000051,구광모,(주)디앤오씨엠
202505,엘지,K1000051,구광모,(주)라이트브레인
202505,엘지,K1000051,구광모,(주)로보스타
202505,엘지,K1000051,구광모,(주)루치펠로코리아
202505,엘지,K1000051,구광모,(주)미디어로그
202505,엘지,K1000051,구광모,(주)미래엠
202505,엘지,K1000051,구광모,(주)미젠스토리
202505,엘지,K1000051,구광모,(주)밝은누리
202505,엘지,K1000051,구광모,(주)비바웨이브
202505,엘지,K1000051,구광모,(주)비즈테크아이
202505,엘지,K1000051,구광모,(주)비즈테크온
202505,엘지,K1000051,구광모,(주)씨브이파트너스
202505,엘지,K1000051,구광모,(주)씨에스리더
202505,엘지,K1000051,구광모,(주)씨에스원파트너
202505,엘지,K1000051,구광모,(주)씨텍
202505,엘지,K1000051,구광모,(주)아름누리
202505,엘지,K1000051,구광모,(주)아인텔레서비스
202505,엘지,K1000051,구광모,(주)에이치에스애드
202505,엘지,K1000051,구광모,(주)에프엠지
202505,엘지,K1000051,구광모,(주)엘지
202505,엘지,K1000051,구광모,(주)엘지경영개발원
202505,엘지,K1000051,구광모,(주)엘지생활건강
202505,엘지,K1000051,구광모,(주)엘지스포츠
202505,엘지,K1000051,구광모,(주)엘지씨엔에스
202505,엘지,K1000051,구광모,(주)엘지에너지솔루션
202505,엘지,K1000051,구광모,(주)엘지에니바이오리파이닝
202505,엘지,K1000051,구광모,(주)엘지에이치와이비씨엠
202505,엘지,K1000051,구광모,(주)엘지유플러스
202505,엘지,K1000051,구광모,(주)엘지유플러스볼트업
202505,엘지,K1000051,구광모,(주)엘지헬로비전
202505,엘지,K1000051,구광모,(주)엘지화학
202505,엘지,K1000051,구광모,(주)울릉샘물
202505,엘지,K1000051,구광모,(주)위드유
202505,엘지,K1000051,구광모,(주)유플러스홈서비스
202505,엘지,K1000051,구광모,(주)팜한농
202505,엘지,K1000051,구광모,(주)하누리
202505,엘지,K1000051,구광모,(주)하이비차저
202505,엘지,K1000051,구광모,(주)하이텔레서비스
202505,엘지,K1000051,구광모,(주)하이프라자
202505,엘지,K1000051,구광모,(주)한국음료
202505,엘지,K1000051,구광모,(주)행복누리
202505,엘지,K1000051,구광모,(주)행복마루
202505,엘지,K1000051,구광모,(주)헬로커넥트앤
202505,엘지,K1000051,구광모,농업회사법인 (주)에프앤아이
202505,엘지,K1000051,구광모,에이스냉동공조(주)
202505,엘지,K1000051,구광모,엘지디스플레이(주)
202505,엘지,K1000051,구광모,엘지마그나이파워트레인(주)
202505,엘지,K1000051,구광모,엘지이노텍(주)
202505,엘지,K1000051,구광모,엘지전자(주)
202505,엘지,K1000051,구광모,엘지파루크(주)
202505,엘지,K1000051,구광모,이노위드(주)
202505,엘지,K1000051,구광모,지케이더블유라이팅시스템즈코리아(주)
202505,엘지,K1000051,구광모,코카콜라음료(주)
202505,엘지,K1000051,구광모,태극제약(주)
202505,엘지,K1000051,구광모,티더블유바이오매스에너지(주)
202505,엘지,K1000051,구광모,하이엠솔루텍(주)
202505,엘지,K1000051,구광모,하이케어솔루션(주)
202505,엘지,K1000051,구광모,해태에이치티비(주)
202505,롯데,K1000027,신동빈,(주)그린카
202505,롯데,K1000027,신동빈,(주)대홍기획
202505,롯데,K1000027,신동빈,(주)롯데아사히주류
202505,롯데,K1000027,신동빈,(주)롯데자이언츠
202505,롯데,K1000027,신동빈,(주)백학음료
202505,롯데,K1000027,신동빈,(주)부산롯데호텔
202505,롯데,K1000027,신동빈,(주)빅썸바이오
202505,롯데,K1000027,신동빈,(주)씨텍
202505,롯데,K1000027,신동빈,(주)아이알엠
202505,롯데,K1000027,신동빈,(주)에스디제이
202505,롯데,K1000027,신동빈,(주)엔젤위드
202505,롯데,K1000027,신동빈,(주)우리홈쇼핑
202505,롯데,K1000027,신동빈,(주)울산에너루트2호
202505,롯데,K1000027,신동빈,(주)울산에너루트3호
202505,롯데,K1000027,신동빈,(주)이지고
202505,롯데,K1000027,신동빈,(주)충북소주
202505,롯데,K1000027,신동빈,(주)코리아세븐
202505,롯데,K1000027,신동빈,(주)큐브리펀드
202505,롯데,K1000027,신동빈,(주)태화에너루트1호
202505,롯데,K1000027,신동빈,(주)태화에너루트2호
202505,롯데,K1000027,신동빈,(주)테라젠헬스
202505,롯데,K1000027,신동빈,(주)파이넥스
202505,롯데,K1000027,신동빈,(주)호텔롯데
202505,롯데,K1000027,신동빈,그린위드(주)
202505,롯데,K1000027,신동빈,롯데건설(주)
202505,롯데,K1000027,신동빈,롯데글로벌로지스(주)
202505,롯데,K1000027,신동빈,롯데김해개발(주)
202505,롯데,K1000027,신동빈,롯데네슬레코리아(주)
202505,롯데,K1000027,신동빈,롯데디에프리테일(주)
202505,롯데,K1000027,신동빈,롯데디엠씨개발(주)
202505,롯데,K1000027,신동빈,롯데렌탈(주)
202505,롯데,K1000027,신동빈,롯데멤버스(주)
202505,롯데,K1000027,신동빈,롯데면세점제주(주)
202505,롯데,K1000027,신동빈,롯데물산(주)
202505,롯데,K1000027,신동빈,롯데미래전략연구소(주)
202505,롯데,K1000027,신동빈,롯데미쓰이화학(주)
202505,롯데,K1000027,신동빈,롯데바이오로직스(주)
202505,롯데,K1000027,신동빈,롯데베르살리스엘라스토머스(주)
202505,롯데,K1000027,신동빈,롯데벤처스(주)
202505,롯데,K1000027,신동빈,롯데부산신항로지스(주)
202505,롯데,K1000027,신동빈,롯데상사(주)
202505,롯데,K1000027,신동빈,롯데쇼핑(주)
202505,롯데,K1000027,신동빈,롯데알미늄(주)
202505,롯데,K1000027,신동빈,롯데에너지머티리얼즈(주)
202505,롯데,K1000027,신동빈,롯데에스케이에너루트(주)
202505,롯데,K1000027,신동빈,롯데에이엠씨(주)
202505,롯데,K1000027,신동빈,롯데에코월(주)
202505,롯데,K1000027,신동빈,롯데엔지니어링플라스틱(주)
202505,롯데,K1000027,신동빈,롯데엠시시(주)
202505,롯데,K1000027,신동빈,롯데역사(주)
202505,롯데,K1000027,신동빈,롯데오토리스(주)
202505,롯데,K1000027,신동빈,롯데오토케어(주)
202505,롯데,K1000027,신동빈,롯데울산개발(주)
202505,롯데,K1000027,신동빈,롯데웰푸드(주)
202505,롯데,K1000027,신동빈,롯데위탁관리부동산투자회사(주)
202505,롯데,K1000027,신동빈,롯데이노베이트(주)
202505,롯데,K1000027,신동빈,롯데이엠글로벌(주)
202505,롯데,K1000027,신동빈,롯데인프라셀(주)
202505,롯데,K1000027,신동빈,롯데자산개발(주)
202505,롯데,K1000027,신동빈,롯데정밀화학(주)
202505,롯데,K1000027,신동빈,롯데제이티비(주)
202505,롯데,K1000027,신동빈,롯데지알에스(주)
202505,롯데,K1000027,신동빈,롯데지에스화학(주)
202505,롯데,K1000027,신동빈,롯데지에프알(주)
202505,롯데,K1000027,신동빈,롯데지주(주)
202505,롯데,K1000027,신동빈,롯데칠성음료(주)
202505,롯데,K1000027,신동빈,롯데캐피탈(주)
202505,롯데,K1000027,신동빈,롯데컬처웍스(주)
202505,롯데,K1000027,신동빈,롯데케미칼(주)
202505,롯데,K1000027,신동빈,롯데테크(주)
202505,롯데,K1000027,신동빈,롯데패키징솔루션즈(주)
202505,롯데,K1000027,신동빈,롯데하이마트(주)
202505,롯데,K1000027,신동빈,롯데후레쉬델리카제1호(주)
202505,롯데,K1000027,신동빈,롯데후레쉬델리카제2호(주)
202505,롯데,K1000027,신동빈,롯데후레쉬델리카제3호(주)
202505,롯데,K1000027,신동빈,롯데후레쉬델리카제4호(주)
202505,롯데,K1000027,신동빈,마곡지구피에프브이(주)
202505,롯데,K1000027,신동빈,산청음료(주)
202505,롯데,K1000027,신동빈,서울복합물류자산관리(주)
202505,롯데,K1000027,신동빈,서울복합물류프로젝트금융투자(주)
202505,롯데,K1000027,신동빈,스마일위드(주)
202505,롯데,K1000027,신동빈,스위트위드(주)
202505,롯데,K1000027,신동빈,스푼(주)
202505,롯데,K1000027,신동빈,씨에스유통(주)
202505,롯데,K1000027,신동빈,씨에이치음료(주)
202505,롯데,K1000027,신동빈,에프알엘코리아(주)
202505,롯데,K1000027,신동빈,캐논코리아(주)
